timestamp,tweet_text,username,all_hashtags
2019-03-14 14:57:20,"We announce our new location and then, hours later, we have #FacebookDown #InstagramDown #JustSaying https://t.co/W79TziRyff",TheDiscountDen,"['FacebookDown', 'InstagramDown', 'JustSaying']"
2019-03-14 14:54:41,The outage heard around the world. Did everyone enjoy the day off? https://t.co/LWOpP50eNg  #AndWereBack #Facebook #SocialMedia #Outage #instagram #FacebookDown #InstagramDown,SM_Dallas,"['AndWereBack', 'Facebook', 'SocialMedia', 'Outage', 'instagram', 'FacebookDown', 'InstagramDown']"
2019-03-14 14:53:00,"📢 Breaking News: Facebook, Instagram have been down ⛔️ for hours !! https://t.co/206t85kPjc  #Facebookdown #instagramdown #Facebook #instagram #facebookoutage  #facebookisdown #instagramisdown #instagramnotworking #instagramerror @Facebook @Instagram",GSTechNews,"['Facebookdown', 'instagramdown', 'Facebook', 'instagram', 'facebookoutage', 'facebookisdown', 'instagramisdown', 'instagramnotworking', 'instagramerror']"
2019-03-14 14:51:01,wtf is up with facebook and instagram the last couple of days? #FacebookDown #instagramdown,anyone_butyou,"['FacebookDown', 'instagramdown']"
2019-03-14 14:48:26,A summary of the blackout that rocked @facebook over the last 24 hours. After over 14 hours users were finally able to access their accounts. Reports suggest the blackout was not due to an attack. Read more here. #facebookdown #whatsappdown #instagramdown https://t.co/RXOc8PdGSj,dispatchweekly,"['facebookdown', 'whatsappdown', 'instagramdown']"
2019-03-14 14:47:24,Yesterdays Facebook and instagram crash proves that a lot of y'all wouldn't be able to survive a zombie apocalypse.. . No internet and stuff then 😂🤦‍♀️ #NoOneOnMyTeam #FacebookDown #instagramdown #ZombieApocalypse,Morgan_cx23,"['NoOneOnMyTeam', 'FacebookDown', 'instagramdown', 'ZombieApocalypse']"
2019-03-14 14:46:16,Had a productive day yesterday networking and brainstorming with local businesses...just before #facebookdown &amp; #instagramdown 🤯   💼 Gabrielle Carneglia⁣ 📞 704-962-6155⁣ 📧… https://t.co/68Dtcx0gHl,teamcarneglia,"['facebookdown', 'instagramdown']"
2019-03-14 14:44:11,Good old reliable twitter!! #FacebookDown #instagramdown #whatsappdown #ioanasark https://t.co/er160VgGhP,Ioanas_Ark,"['FacebookDown', 'instagramdown', 'whatsappdown', 'ioanasark']"
2019-03-14 14:44:01,Maybe #FacebookDown and #InstagramDown won’t be a thing today so I can actually get some work done... 🤷‍♀️  #SocialMediaLife https://t.co/1LiUxkR2u1,nataliekeebs,"['FacebookDown', 'InstagramDown', 'SocialMediaLife']"
2019-03-14 14:43:57,First #FacebookDown #instagramdown  ... #AvengersEndgame Let's bring #youtubedown ...,parthjoshi132,"['FacebookDown', 'instagramdown', 'AvengersEndgame', 'youtubedown']"
2019-03-14 14:43:52,This seemed all too appropriate #WouldYouRather be without Instagram or Facebook? #FacebookDown #instagramdown #LakewindsGlobal,lakewindsglobal,"['WouldYouRather', 'FacebookDown', 'instagramdown', 'LakewindsGlobal']"
2019-03-14 14:42:43,All these post about the social media down is hilarious. No one knew what to do with theirself.😂 #facebookdown #instagramdown,LeezaEmery,"['facebookdown', 'instagramdown']"
2019-03-14 14:42:34,The slightly hysterical response to #FacebookDown showed us we’re in too deep on social media to be able to find our way out. My bit on eight-odd stressful hours #instagramdown #whatsappdown  https://t.co/RcBfYZTWSB,mlle_elle,"['FacebookDown', 'instagramdown', 'whatsappdown']"
2019-03-14 14:39:34,"With #Facebookdown and #instagramdown yesterday, we wanted to give a shout-out to our reliable social media setter @Twitter! https://t.co/TtQINiyEzh",DigPink,"['Facebookdown', 'instagramdown']"
2019-03-14 14:38:49,"Little sister loved watching us record the Fire vs. Ice races, you will too!   Check out our YouTube channel: https://t.co/2kwWuCSzdO  #FacebookDown #instagramdown #PiDay #YouTube #youtubechannel #monsterjam #toys #racing https://t.co/45w8MKztwz",GriffsOf,"['FacebookDown', 'instagramdown', 'PiDay', 'YouTube', 'youtubechannel', 'monsterjam', 'toys', 'racing']"
2019-03-14 14:35:01,i have to work today &amp;’ i hope it isn’t busy lol frick - - - so my opinion on the whole instagram not working thing - i’m okay w it cs i don’t even use it anymore lol  - the top #’s trending rn - - - #instagramdown #FacebookDown #InstagramBlackout2019 - - - - lol okay byeeeee :),lovelexiey,"['instagramdown', 'FacebookDown', 'InstagramBlackout2019']"
2019-03-14 14:34:19,"Guys, it's a minor problem. Not everyone is facing this. Try logging out then logging in. Worked for us. #InstagramDown #Instagram #InstagramBlackout2019  #InstagramBlackout #FacebookDown",ITVoiceNews,"['InstagramDown', 'Instagram', 'InstagramBlackout2019', 'InstagramBlackout', 'FacebookDown']"
2019-03-14 14:34:19,People went ballistic yesterday. The same issue happened before with Grindr. Gays went crazy especially that the app’s downtime occured on a Sunday. Seemed like we needed to be reminded to attend the holy mass.  #FacebookDown #InstagramDown,bryandc16,"['FacebookDown', 'InstagramDown']"
2019-03-14 14:33:57,Leaving this here. #FacebookDown #instagramdown https://t.co/Pfkwtzvnra,zedanrocks,"['FacebookDown', 'instagramdown']"
2019-03-14 14:33:11,I been left Facebook messy af bunch of clout chasing lames &amp; Porn is allowed on Twitter so...TWITTER &gt; Instagram &amp; Facebook 😏😏 #ImCoolWithIt #FacebookDown #instagramdown,YOUNGTRAJIK,"['ImCoolWithIt', 'FacebookDown', 'instagramdown']"
2019-03-14 14:32:30,Live look at Facebook yesterday. #instagramdown #facebookdown https://t.co/ATZtJIu8MP,AngryMongo,"['instagramdown', 'facebookdown']"
2019-03-14 14:32:19,"Twitter, Snapchat, and YouTube at the moment  #facebookdown #instagramdown #SocialMedia https://t.co/qyx3mbeg0h",NewsFromMichiel,"['facebookdown', 'instagramdown', 'SocialMedia']"
2019-03-14 14:31:21,THis weeks #Podcast we talk about #SocialMedia Hackers &amp; more: https://t.co/galQVnK61X #radio #Facebook #FacebookDown #instagramdown #Instagram #Twitter #Belfast #NorthernIreland #podcasts #podcasting https://t.co/osoXG5h2fh,MooreOfficial81,"['Podcast', 'SocialMedia', 'radio', 'Facebook', 'FacebookDown', 'instagramdown', 'Instagram', 'Twitter', 'Belfast', 'NorthernIreland', 'podcasts', 'podcasting']"
2019-03-14 14:30:47,Still with the #FacebookDown &amp; #InstagramDown shock? 😱Relax with us TODAY! Stays start at $139.00 per night.✨USE PROMO CODE #FACEBOOKDOWN and receive a 10% discount on FOOD &amp; BEVERAGE.*Restrictions may apply. Email to reservations@candelerobeachresort.com or call 787-247-7979!,CandeleroBeach,"['FacebookDown', 'InstagramDown', 'FACEBOOKDOWN']"
2019-03-14 14:30:40,We support* those traumatized by the crash. Signs u need support: - You re-opened your MySpace account - Your teenager ate vegetables w/out being asked - You're still walking in circles w/your phone in the air *Support includes herbal tea &amp; a free pen #facebookdown #instagramdown https://t.co/HkqNMSBdZU,BothKenChamber,"['facebookdown', 'instagramdown']"
2019-03-14 14:29:44,Anyone else STILL having Instagram and Facebook problems? I can’t seem to upload anything to @instagram (inc. stories)   #FacebookDown #InstagramDown #InstagramBlackout2019,vandongene,"['FacebookDown', 'InstagramDown', 'InstagramBlackout2019']"
2019-03-14 14:28:53,Here's how 5 brands reacted to #InstagramDown and #FacebookDown https://t.co/bBW5jBjQzL https://t.co/ezZ4PxD7VP,PRWeekUS,"['InstagramDown', 'FacebookDown']"
2019-03-14 14:28:16,We survived the Facebook/Instagram outage of 2019! What did YOU do while the beloved social media sites were down yesterday? #facebookdown #instagramdown https://t.co/mWXbx4wFLa,saltrank,"['facebookdown', 'instagramdown']"
2019-03-14 14:27:07,Anyone else think the #facebookdown #instagramdown should happen once a month to force us all to do something else? Lol I kinda liked it...after 8 hours passed and there was no end in sight and I had to go outside and interact with people. In real time.,AllisonBiasella,"['facebookdown', 'instagramdown']"
2019-03-14 14:25:07,I had so much fun running #Supernaturalmarchmadness on here during #facebookdown #InstagramDown that I’m going to continue! Who would win?,sierrabarefoot,"['Supernaturalmarchmadness', 'facebookdown', 'InstagramDown']"
2019-03-14 14:24:45,Is it just us or it happened again ? #instagramdown Can't send direct messages over Instagram. #FacebookDown #Instagram #InstagramBlackout2019,ITVoiceNews,"['instagramdown', 'FacebookDown', 'Instagram', 'InstagramBlackout2019']"
2019-03-14 14:24:42,OH HAIL YEAH it’s PI DAY! #PieDay #FacebookDown #instagramdown #Anniversary #ThursdayThoughts #ohhailyeah #pizza #beer #happyhour #shots #piday #314Day #PiDay2019 https://t.co/pyk4PFHc7K,HailMarys2,"['PieDay', 'FacebookDown', 'instagramdown', 'Anniversary', 'ThursdayThoughts', 'ohhailyeah', 'pizza', 'beer', 'happyhour', 'shots', 'piday', '314Day', 'PiDay2019']"
2019-03-14 14:23:23,IG and Facebook were down for way too long yesterday and people were UPSET.  See all the reactions to #FacebookDown &amp; #InstagramDown: https://t.co/0fkrOc9BbE https://t.co/dQ2qOBTgxE,Complex,"['FacebookDown', 'InstagramDown']"
2019-03-14 14:23:20,With #FacebookDown &amp; #instagramdown we see the inherent weakness of centralized system &amp; vulnerability to #DDoS that could be catastrophic in a future dependent on #IoT that’s why it needs to be built on a distributed network #Blockchain https://t.co/e0oJ6ZAbeU #decentralized,5ccollective,"['FacebookDown', 'instagramdown', 'DDoS', 'IoT', 'Blockchain', 'decentralized']"
2019-03-14 14:23:09,@christinaperri Instagram or Facebook Down is like when Power cut for a while in our House. #Facebook #FacebookDown #instagramdown,vaikaushik25,"['Facebook', 'FacebookDown', 'instagramdown']"
2019-03-14 14:23:01,ME trying to post for 9 hours and it still wouldn’t go through 🤣#FacebookDown #InstagramDown https://t.co/6SKmCo9qRs,katdekari,"['FacebookDown', 'InstagramDown']"
2019-03-14 14:22:13,Did the #FacebookDown &amp; #Instagramdown impact you? Well we spoke with a local therapist who specializes in social media addiction. She says this shutdown was like a “reset button” the world probably needed. Do you agree? P.s. @KimKMPH reaction is priceless😂  @facebook @instagram https://t.co/UGyiV5T9UF,Mike_Ikahihifo,"['FacebookDown', 'Instagramdown']"
2019-03-14 14:21:35,I had so much fan running #Supernaturalmarchmadness on here during #facebookdown #InstagramDown that I’m going to continue! Who would win?,sierrabarefoot,"['Supernaturalmarchmadness', 'facebookdown', 'InstagramDown']"
2019-03-14 14:21:34,Did a DDoS kill @Facebook? What is a DDoS – and how can it be prevented? https://t.co/PqX2F8gHNG #facebookdown #instagramdown #whatsappdown https://t.co/wricEA54v8,CertiKit,"['facebookdown', 'instagramdown', 'whatsappdown']"
2019-03-14 14:21:29,@AceHotelChicago Waydown Bar this Sunday @KyleHodges1 Cam Hodges. Twin sets w Clif Wallace on drums 4-8 #Chicagomusic #westloop #FacebookDown #instagramdown #jazz #chicago #cocktails,geraldmbailey,"['Chicagomusic', 'westloop', 'FacebookDown', 'instagramdown', 'jazz', 'chicago', 'cocktails']"
2019-03-14 14:21:03,"Irony, Facebook using Twitter to tell the world that we are down 😂🤙🏿 #FacebookDown #instagramdown https://t.co/UmsmHYUNvg",MananMirza,"['FacebookDown', 'instagramdown']"
2019-03-14 14:20:48,Myspace never went down that long. Tom would never. #FacebookDown #instagramdown,mrjaydolo,"['FacebookDown', 'instagramdown']"
2019-03-14 14:20:42,Facebook went down. But The Warriors Journey is still up. You can always find ways to grow your relationship with God there! Just go to https://t.co/eL0lNKwxsR  #FaceBookDown #InstagramDown https://t.co/GGC7ljhxbX,TheWarriorsJrny,"['FaceBookDown', 'InstagramDown']"
2019-03-14 14:20:28,Facebook and Instagram went down last night. I'm expecting a surge in child births roughly 9 months from now. 😂  #OverheardOnTwitter  #facebookdown #instagramdown,varghesehimansu,"['OverheardOnTwitter', 'facebookdown', 'instagramdown']"
2019-03-14 14:19:17,Me last night when all my locals irls were freaking out about #FacebookDown and #InstagramDown while i was using one of the superior social media sites ever https://t.co/IbOdqawZEy,whitetiger_kdh,"['FacebookDown', 'InstagramDown']"
2019-03-14 14:19:15,"""When you pay attention to boredom, it gets unbelievably interesting.""  Jon Kabat-Zinn  #quoteoftheday #boredom #Mindfulness #FacebookDown #instagramdown #creativity #actions https://t.co/iTgVD1Uz55",SBojinski,"['quoteoftheday', 'boredom', 'Mindfulness', 'FacebookDown', 'instagramdown', 'creativity', 'actions']"
2019-03-14 14:18:11,"Whew chile, yesterday was rough! #instagramdown and #facebookdown had everybody bent! But we are curious...what did y'all do yesterday? https://t.co/48QWizTF5F",YallKnowWhat,"['instagramdown', 'facebookdown']"
2019-03-14 14:18:07,Having issues coming up with a #SocialMediaStrategy for your business?   At #BombandBossy we provide hands on help to create a #viral content strategy for your business to grow.   Schedule a free 15 minute consultation: https://t.co/uxo90whljY   #InstagramDown #FacebookDown https://t.co/2P2DeLRRGB,bombandbossy,"['SocialMediaStrategy', 'BombandBossy', 'viral', 'InstagramDown', 'FacebookDown']"
2019-03-14 14:17:35,Facebook went down. But Journey Online is still up. You can always find ways to grow your relationship with God there! Just go to https://t.co/5xTP5pwbT5  #FaceBookDown #InstagramDown https://t.co/6ZDHiducDq,journeyonline_,"['FaceBookDown', 'InstagramDown']"
2019-03-14 14:17:31,Everyone is waiting for latest news of Digital Marketing what is the next step taken by Google for Algorithm update - Florida 2 officially announced a major core update. #Google #GoogleAlerts #instagramdown #FacebookDown #whatsappdown #ThursdayMotivation #serverdown https://t.co/wGvfg9INsb,yahsverma,"['Google', 'GoogleAlerts', 'instagramdown', 'FacebookDown', 'whatsappdown', 'ThursdayMotivation', 'serverdown']"
2019-03-14 14:16:36,"When you take a sleeping pill and you spend more time waking up than you did without! And couldn’t even go on social media, sounds like a b grade movie #instagramdown #FacebookDown #sleep",glennyfer,"['instagramdown', 'FacebookDown', 'sleep']"
2019-03-14 14:16:30,Follow me @king_9_ether_ on TikTok and check out my videos!  https://t.co/mvBHXvGLMD #FacebookDown #InstagramBlackout2019 #instagramdown #BetoForPresident #BetoForPresident #زعيم_تويتر_بفلورز_الخميس #Tornado #TXT2ndWin #PiDay #WorldsBest,King9ethertv1,"['FacebookDown', 'InstagramBlackout2019', 'instagramdown', 'BetoForPresident', 'BetoForPresident', 'زعيم_تويتر_بفلورز_الخميس', 'Tornado', 'TXT2ndWin', 'PiDay', 'WorldsBest']"
2019-03-14 14:15:20,Yesterday Instagram and Facebook suffered the most severe outage in its history. Read our blog to find out more.  https://t.co/SyAaguZAl6 #instagramdown #FacebookDown #socialmedia https://t.co/tONRbKkGDx,escapadepr,"['instagramdown', 'FacebookDown', 'socialmedia']"
2019-03-14 14:15:16,"Feeling frustrated by yesterday’s #FacebookDown and #InstagramDown outage? You’re not alone. It was the largest in the platform’s history. Hey, at least we have #memes. And good ol’ @Twitter: https://t.co/oUggnNtBh9",_WhiteSpace_,"['FacebookDown', 'InstagramDown', 'memes']"
2019-03-14 14:15:00,#facebookdown #instagramdown | Some media outlets branded the outage as the biggest in Facebook's history. https://t.co/o6z8kX5C5N,TimesLIVE,"['facebookdown', 'instagramdown']"
2019-03-14 14:13:38,"Facebook: The world wide wed turns 30 today, let’s celebrate!  Also Facebook: Sorry for the shutdown, we’re working to resolve the issue.  😂✌🏻 #facebookdown #instagramdown",cynyanjet,"['facebookdown', 'instagramdown']"
2019-03-14 14:13:30,Check on your friends! How’s everyone doing after yesterday’s unexpected outages?  #FacebookDown #InstagramDown #WhatsAppDown,ebonyajohnson,"['FacebookDown', 'InstagramDown', 'WhatsAppDown']"
2019-03-14 14:12:55,Go grab your free $DSLA Tokens! #instagramdown #facebookdown #airdrop #ico https://t.co/GK3XPOT554,bussyjd,"['instagramdown', 'facebookdown', 'airdrop', 'ico']"
2019-03-14 14:12:34,TRY THE #iPOLPO APP the only #sellyourphotos market by time&amp;location globally! ⏰🌎📸#InstagramBlackout2019 #instagramdown #FacebookDown https://t.co/4ywuLTNR3q,iPOLPOPHOTOS,"['iPOLPO', 'sellyourphotos', 'InstagramBlackout2019', 'instagramdown', 'FacebookDown']"
2019-03-14 14:12:19,Facebook and Instagram are down...  #BreakingNews #FacebookDown #instagramdown #socialmediablackout #SMO #relaxation #webmobril https://t.co/rAqqQkJAz4,WebMobril,"['BreakingNews', 'FacebookDown', 'instagramdown', 'socialmediablackout', 'SMO', 'relaxation', 'webmobril']"
2019-03-14 14:12:10,AMERICAN HANGMAN on iTunes &amp; VOD #DonaldSutherland #VincentKartheiser #IndieFilmmaking #FacebookDown #instagramdown #trial #socialmedia https://t.co/mj6Fzth64C,tweetmefowler,"['DonaldSutherland', 'VincentKartheiser', 'IndieFilmmaking', 'FacebookDown', 'instagramdown', 'trial', 'socialmedia']"
